,timestamp,stored,actor,verb,object,result
991,2023-05-09 06:29:54.824000+00:00,2023-05-09T06:29:54.824Z,Tablet102,Swiped,Right,"{""score"":{""raw"":0}}"
990,2023-05-09 06:29:55.830000+00:00,2023-05-09T06:29:55.830Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
989,2023-05-09 06:29:56.416000+00:00,2023-05-09T06:29:56.416Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
988,2023-05-09 06:29:56.926000+00:00,2023-05-09T06:29:56.926Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
987,2023-05-09 06:29:59.817000+00:00,2023-05-09T06:29:59.817Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
986,2023-05-09 06:30:01.091000+00:00,2023-05-09T06:30:01.091Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
985,2023-05-09 06:30:01.792000+00:00,2023-05-09T06:30:01.792Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
984,2023-05-09 06:30:04.303000+00:00,2023-05-09T06:30:04.303Z,Android104,Suggested,asia|OK,"{""score"":{""raw"":0}}"
983,2023-05-09 06:30:04.725000+00:00,2023-05-09T06:30:04.725Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
982,2023-05-09 06:30:09.529000+00:00,2023-05-09T06:30:09.529Z,Tablet102,Swiped,Right,"{""score"":{""raw"":0}}"
981,2023-05-09 06:30:12.807000+00:00,2023-05-09T06:30:12.807Z,Tablet102,Placed,"(-0.08650311089658204,_0.18278548624334845, 0.4572821139860483), (21.44, 100.71)",
980,2023-05-09 06:30:14.323000+00:00,2023-05-09T06:30:14.323Z,iphone102,Suggested,,"{""score"":{""raw"":0}}"
979,2023-05-09 06:30:15.325000+00:00,2023-05-09T06:30:15.325Z,Tablet101,Suggested,,"{""score"":{""raw"":0}}"
978,2023-05-09 06:30:15.858000+00:00,2023-05-09T06:30:15.858Z,Android102,Suggested,,"{""score"":{""raw"":0}}"
977,2023-05-09 06:30:16.903000+00:00,2023-05-09T06:30:16.903Z,AR4Education,Suggested,,"{""score"":{""raw"":0}}"
976,2023-05-09 06:30:17.852000+00:00,2023-05-09T06:30:17.852Z,iPad101,Suggested,,"{""score"":{""raw"":0}}"
975,2023-05-09 06:30:18.440000+00:00,2023-05-09T06:30:18.440Z,Tablet102,Sent,"(-0.08633215725421906,_0.1851101517677307, 0.45637840032577515), (21.44, 100.71) 1",
974,2023-05-09 06:30:18.442000+00:00,2023-05-09T06:30:18.442Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet102"",""name"":""Earth"",""screenshot"":"""",""px"":-0.08633215725421906,""py"":0.1851101517677307,""pz"":0.45637840032577515,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.10376183688640594,""ry"":-0.14994488656520844,""rz"":0.9831070899963379,""time_left"":1.2346967458724976}",
973,2023-05-09 06:30:18.450000+00:00,2023-05-09T06:30:18.450Z,Teacher,Assigned,2.6;Tablet102,
972,2023-05-09 06:30:18.487000+00:00,2023-05-09T06:30:18.487Z,Android104,Suggested,,"{""score"":{""raw"":0}}"
971,2023-05-09 06:30:21.392000+00:00,2023-05-09T06:30:21.392Z,Teacher,Asked,0/5,
970,2023-05-09 06:30:24.303000+00:00,2023-05-09T06:30:24.303Z,Tablet101,Accepted,5,"{""score"":{""raw"":0}}"
969,2023-05-09 06:30:24.618000+00:00,2023-05-09T06:30:24.618Z,Teacher,Set Turn,Tablet101,
968,2023-05-09 06:30:29.042000+00:00,2023-05-09T06:30:29.042Z,iPad101,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
967,2023-05-09 06:30:30.626000+00:00,2023-05-09T06:30:30.626Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
966,2023-05-09 06:30:31.786000+00:00,2023-05-09T06:30:31.786Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
965,2023-05-09 06:30:33.064000+00:00,2023-05-09T06:30:33.064Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
964,2023-05-09 06:30:33.829000+00:00,2023-05-09T06:30:33.829Z,pc010,Suggested,north-america|NOK,
963,2023-05-09 06:30:34.092000+00:00,2023-05-09T06:30:34.092Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
962,2023-05-09 06:30:36.715000+00:00,2023-05-09T06:30:36.715Z,Tablet101,Swiped,Right,"{""score"":{""raw"":0}}"
961,2023-05-09 06:30:37.615000+00:00,2023-05-09T06:30:37.615Z,Tablet101,Swiped,Right,"{""score"":{""raw"":0}}"
960,2023-05-09 06:30:38.078000+00:00,2023-05-09T06:30:38.078Z,Android102,Suggested,europe|NOK,"{""score"":{""raw"":0}}"
959,2023-05-09 06:30:40.134000+00:00,2023-05-09T06:30:40.134Z,Tablet102,Suggested,antarctica|NOK,"{""score"":{""raw"":0}}"
958,2023-05-09 06:30:44.113000+00:00,2023-05-09T06:30:44.113Z,iphone102,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
957,2023-05-09 06:30:49.713000+00:00,2023-05-09T06:30:49.713Z,Android101,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
956,2023-05-09 06:30:53.521000+00:00,2023-05-09T06:30:53.521Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
955,2023-05-09 06:30:54.732000+00:00,2023-05-09T06:30:54.732Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
954,2023-05-09 06:30:55.919000+00:00,2023-05-09T06:30:55.919Z,Android104,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
953,2023-05-09 06:30:56.485000+00:00,2023-05-09T06:30:56.485Z,iphone102,Swiped,Left,"{""score"":{""raw"":0}}"
952,2023-05-09 06:30:57.415000+00:00,2023-05-09T06:30:57.415Z,Tablet101,Placed,"(0.47161813316404266,_-0.16460389711353407, 0.021970007659663178), (-19.22, 2.67)",
951,2023-05-09 06:30:57.883000+00:00,2023-05-09T06:30:57.883Z,Tablet101,Swiped,Left,"{""score"":{""raw"":0}}"
950,2023-05-09 06:31:00.410000+00:00,2023-05-09T06:31:00.410Z,Tablet101,Sent,"(0.47028765082359314,_-0.168375626206398, 0.021908028051257133), (-19.22, 2.67) 8",
949,2023-05-09 06:31:00.415000+00:00,2023-05-09T06:31:00.415Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet101"",""name"":""Earth"",""screenshot"":"""",""px"":0.47028765082359314,""py"":-0.168375626206398,""pz"":0.021908028051257133,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.721641480922699,""ry"":0.06896906346082687,""rz"":0.6849797964096069,""time_left"":7.73326301574707}",
948,2023-05-09 06:31:00.427000+00:00,2023-05-09T06:31:00.427Z,Teacher,Assigned,1.88;Tablet101,
947,2023-05-09 06:31:03.481000+00:00,2023-05-09T06:31:03.481Z,Teacher,Asked,0/6,
946,2023-05-09 06:31:07.114000+00:00,2023-05-09T06:31:07.114Z,iPad101,Accepted,6,"{""score"":{""raw"":0}}"
945,2023-05-09 06:31:07.203000+00:00,2023-05-09T06:31:07.203Z,Teacher,Set Turn,iPad101,
944,2023-05-09 06:31:13.620000+00:00,2023-05-09T06:31:13.620Z,Tablet101,Suggested,north-america|NOK,"{""score"":{""raw"":0}}"
943,2023-05-09 06:31:18.155000+00:00,2023-05-09T06:31:18.155Z,pc010,Suggested,north-america|NOK,
942,2023-05-09 06:31:20.732000+00:00,2023-05-09T06:31:20.732Z,iphone102,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
941,2023-05-09 06:31:29.224000+00:00,2023-05-09T06:31:29.224Z,Android101,Suggested,south-america|OK,"{""score"":{""raw"":0}}"
940,2023-05-09 06:31:31.236000+00:00,2023-05-09T06:31:31.236Z,Tablet102,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
939,2023-05-09 06:31:33.798000+00:00,2023-05-09T06:31:33.798Z,Android104,Swiped,Left,"{""score"":{""raw"":0}}"
938,2023-05-09 06:31:36.635000+00:00,2023-05-09T06:31:36.635Z,Android104,Suggested,north-america|NOK,"{""score"":{""raw"":0}}"
937,2023-05-09 06:31:38.492000+00:00,2023-05-09T06:31:38.492Z,iPad101,Placed,"(0.11720166199736459,_0.19410497732120985, -0.44563103231835194), (22.84, -75.26)",
936,2023-05-09 06:31:39.308000+00:00,2023-05-09T06:31:39.308Z,AR4Education,Suggested,north-america|NOK,"{""score"":{""raw"":0}}"
935,2023-05-09 06:31:40.180000+00:00,2023-05-09T06:31:40.180Z,iPad101,Canceled,"(0.11720166199736459,_0.19410497732120985, -0.44563103231835194), (22.84, -75.26)",
934,2023-05-09 06:31:45.472000+00:00,2023-05-09T06:31:45.472Z,iPad101,Placed,"(0.10445820565899455,_0.17852622308212163, -0.45521091770847844), (20.92, -77.08)",
933,2023-05-09 06:31:47.415000+00:00,2023-05-09T06:31:47.415Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPad101"",""name"":""Earth"",""screenshot"":"""",""px"":0.1042572557926178,""py"":0.18085919320583344,""pz"":-0.45433521270751953,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9585609436035156,""ry"":0.0009397113462910056,""rz"":-0.2848685383796692,""time_left"":8.65340805053711}",
932,2023-05-09 06:31:47.416000+00:00,2023-05-09T06:31:47.416Z,iPad101,Sent,"(0.1042572557926178,_0.18085919320583344, -0.45433521270751953), (20.92, -77.08) 9",
931,2023-05-09 06:31:47.428000+00:00,2023-05-09T06:31:47.428Z,Teacher,Assigned,3.75;iPad101,
930,2023-05-09 06:31:50.421000+00:00,2023-05-09T06:31:50.421Z,Teacher,Asked,0/7,
929,2023-05-09 06:31:57.104000+00:00,2023-05-09T06:31:57.104Z,Teacher,Set Turn,Android102,
928,2023-05-09 06:31:57.205000+00:00,2023-05-09T06:31:57.205Z,Android102,Accepted,7,"{""score"":{""raw"":0}}"
927,2023-05-09 06:32:01.820000+00:00,2023-05-09T06:32:01.820Z,Tablet102,Suggested,europe|NOK,"{""score"":{""raw"":0}}"
926,2023-05-09 06:32:03.429000+00:00,2023-05-09T06:32:03.429Z,iPad101,Suggested,africa|OK,"{""score"":{""raw"":0}}"
925,2023-05-09 06:32:04.853000+00:00,2023-05-09T06:32:04.853Z,Tablet101,Suggested,africa|OK,"{""score"":{""raw"":0}}"
924,2023-05-09 06:32:05.157000+00:00,2023-05-09T06:32:05.157Z,Android102,Swiped,Left,"{""score"":{""raw"":0}}"
923,2023-05-09 06:32:06.354000+00:00,2023-05-09T06:32:06.354Z,Android102,Swiped,Left,"{""score"":{""raw"":0}}"
922,2023-05-09 06:32:06.905000+00:00,2023-05-09T06:32:06.905Z,Android101,Suggested,africa|OK,"{""score"":{""raw"":0}}"
921,2023-05-09 06:32:07.957000+00:00,2023-05-09T06:32:07.957Z,Android102,Swiped,Left,"{""score"":{""raw"":0}}"
920,2023-05-09 06:32:09.497000+00:00,2023-05-09T06:32:09.497Z,Android102,Swiped,Left,"{""score"":{""raw"":0}}"
919,2023-05-09 06:32:09.579000+00:00,2023-05-09T06:32:09.579Z,Android104,Suggested,africa|OK,"{""score"":{""raw"":0}}"
918,2023-05-09 06:32:09.886000+00:00,2023-05-09T06:32:09.886Z,iphone102,Suggested,antarctica|NOK,"{""score"":{""raw"":0}}"
917,2023-05-09 06:32:10.411000+00:00,2023-05-09T06:32:10.411Z,Android102,Swiped,Right,"{""score"":{""raw"":0}}"
916,2023-05-09 06:32:11.203000+00:00,2023-05-09T06:32:11.203Z,pc010,Suggested,africa|OK,
915,2023-05-09 06:32:11.358000+00:00,2023-05-09T06:32:11.358Z,AR4Education,Suggested,africa|OK,"{""score"":{""raw"":0}}"
914,2023-05-09 06:32:14.125000+00:00,2023-05-09T06:32:14.125Z,Android102,Placed,"(0.32756397128105164,_0.04843682050704961, 0.3746407330036164), (5.56, 48.84)",
913,2023-05-09 06:32:16.807000+00:00,2023-05-09T06:32:16.807Z,Tablet101,Suggested,,"{""score"":{""raw"":0}}"
912,2023-05-09 06:32:16.879000+00:00,2023-05-09T06:32:16.879Z,Android102,Sent,"(0.32756397128105164,_0.04843682050704956, 0.37464073300361633), (5.56, 48.84) 24",
911,2023-05-09 06:32:16.881000+00:00,2023-05-09T06:32:16.881Z,Teacher,Assigned,2.7;Android102,
910,2023-05-09 06:32:16.895000+00:00,2023-05-09T06:32:16.895Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android102"",""name"":""Earth"",""screenshot"":"""",""px"":0.32756397128105164,""py"":0.04843682050704956,""pz"":0.37464073300361633,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.6775283217430115,""ry"":0.10882198810577393,""rz"":0.7201608419418335,""time_left"":24.07464027404785}",
909,2023-05-09 06:32:19.916000+00:00,2023-05-09T06:32:19.916Z,Teacher,Asked,0/8,
908,2023-05-09 06:32:26.332000+00:00,2023-05-09T06:32:26.332Z,iPad101,Swiped,Left,"{""score"":{""raw"":0}}"
907,2023-05-09 06:32:26.753000+00:00,2023-05-09T06:32:26.753Z,Android101,Accepted,8,"{""score"":{""raw"":0}}"
906,2023-05-09 06:32:27.214000+00:00,2023-05-09T06:32:27.214Z,Teacher,Set Turn,Android101,
905,2023-05-09 06:32:31.713000+00:00,2023-05-09T06:32:31.713Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
904,2023-05-09 06:32:32.625000+00:00,2023-05-09T06:32:32.625Z,iPad101,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
903,2023-05-09 06:32:33.016000+00:00,2023-05-09T06:32:33.016Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
902,2023-05-09 06:32:33.119000+00:00,2023-05-09T06:32:33.119Z,Tablet101,Suggested,north-america|NOK,"{""score"":{""raw"":0}}"
901,2023-05-09 06:32:37.147000+00:00,2023-05-09T06:32:37.147Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
900,2023-05-09 06:32:40.412000+00:00,2023-05-09T06:32:40.412Z,Tablet102,Suggested,antarctica|NOK,"{""score"":{""raw"":0}}"
899,2023-05-09 06:32:42.711000+00:00,2023-05-09T06:32:42.711Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
898,2023-05-09 06:32:43.156000+00:00,2023-05-09T06:32:43.156Z,pc010,Suggested,oceania|OK,
897,2023-05-09 06:32:45.328000+00:00,2023-05-09T06:32:45.328Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
896,2023-05-09 06:32:45.744000+00:00,2023-05-09T06:32:45.744Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
895,2023-05-09 06:32:46.039000+00:00,2023-05-09T06:32:46.039Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
894,2023-05-09 06:32:46.509000+00:00,2023-05-09T06:32:46.509Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
893,2023-05-09 06:32:47.178000+00:00,2023-05-09T06:32:47.178Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
892,2023-05-09 06:32:47.921000+00:00,2023-05-09T06:32:47.921Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
891,2023-05-09 06:32:49.144000+00:00,2023-05-09T06:32:49.144Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
890,2023-05-09 06:32:49.919000+00:00,2023-05-09T06:32:49.919Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
889,2023-05-09 06:32:50.310000+00:00,2023-05-09T06:32:50.310Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
888,2023-05-09 06:32:50.792000+00:00,2023-05-09T06:32:50.792Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
887,2023-05-09 06:32:51.810000+00:00,2023-05-09T06:32:51.810Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
886,2023-05-09 06:32:53.985000+00:00,2023-05-09T06:32:53.985Z,Android104,Suggested,north-america|NOK,"{""score"":{""raw"":0}}"
885,2023-05-09 06:32:56.252000+00:00,2023-05-09T06:32:56.252Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
884,2023-05-09 06:32:57.871000+00:00,2023-05-09T06:32:57.871Z,Android102,Suggested,antarctica|NOK,"{""score"":{""raw"":0}}"
883,2023-05-09 06:33:00.136000+00:00,2023-05-09T06:33:00.136Z,Android101,Swiped,Left,"{""score"":{""raw"":0}}"
882,2023-05-09 06:33:05.936000+00:00,2023-05-09T06:33:05.936Z,Android101,Placed,"(0.07397147480902135,_0.19842219917876547, -0.45294247003161514), (23.38, -80.72)",
881,2023-05-09 06:33:09.377000+00:00,2023-05-09T06:33:09.377Z,Android104,Suggested,,"{""score"":{""raw"":0}}"
880,2023-05-09 06:33:09.892000+00:00,2023-05-09T06:33:09.892Z,Tablet101,Suggested,,"{""score"":{""raw"":0}}"
879,2023-05-09 06:33:10.583000+00:00,2023-05-09T06:33:10.583Z,iPad101,Suggested,,"{""score"":{""raw"":0}}"
878,2023-05-09 06:33:13.054000+00:00,2023-05-09T06:33:13.054Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
877,2023-05-09 06:33:15.069000+00:00,2023-05-09T06:33:15.069Z,AR4Education,Suggested,,"{""score"":{""raw"":0}}"
876,2023-05-09 06:33:17.586000+00:00,2023-05-09T06:33:17.586Z,Teacher,Assigned,2;Android101,
875,2023-05-09 06:33:17.586000+00:00,2023-05-09T06:33:17.586Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android101"",""name"":""Earth"",""screenshot"":"""",""px"":0.0738106444478035,""py"":0.20071442425251007,""pz"":-0.45195767283439636,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.9862993955612183,""ry"":0.013415845111012459,""rz"":-0.10371516644954681,""time_left"":9.892424583435059}",
874,2023-05-09 06:33:17.596000+00:00,2023-05-09T06:33:17.596Z,Android101,Sent,"(0.0738106444478035,_0.20071442425251007, -0.45195767283439636), (23.38, -80.72) 10",
873,2023-05-09 06:33:17.625000+00:00,2023-05-09T06:33:17.625Z,iphone102,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
872,2023-05-09 06:33:20.543000+00:00,2023-05-09T06:33:20.543Z,Teacher,Ended,0/small-countries,
871,2023-05-09 06:33:36.972000+00:00,2023-05-09T06:33:36.972Z,Android101,Logged Out,Deusto,"{""score"":{""raw"":0}}"
870,2023-05-09 06:33:40.726000+00:00,2023-05-09T06:33:40.726Z,Tablet101,Logged Out,Deusto,"{""score"":{""raw"":0}}"
869,2023-05-09 06:34:49.414000+00:00,2023-05-09T06:34:49.414Z,Iphone 101,Logged In,Deusto,"{""score"":{""raw"":0}}"
868,2023-05-09 06:34:53.485000+00:00,2023-05-09T06:34:53.485Z,Iphone 101,Placed,Earth,"{""score"":{""raw"":0}}"
867,2023-05-09 06:35:05.204000+00:00,2023-05-09T06:35:05.204Z,Teacher,Logged In,Deusto,
866,2023-05-09 06:35:06.492000+00:00,2023-05-09T06:35:06.492Z,pc010,Logged In,Deusto,
865,2023-05-09 06:35:07.448000+00:00,2023-05-09T06:35:07.448Z,iPhone102,Logged In,Deusto,"{""score"":{""raw"":0}}"
864,2023-05-09 06:35:10.894000+00:00,2023-05-09T06:35:10.894Z,Iphone 101,Placed,Earth,"{""score"":{""raw"":0}}"
863,2023-05-09 06:35:11.745000+00:00,2023-05-09T06:35:11.745Z,Android104,Logged In,Deusto,"{""score"":{""raw"":0}}"
862,2023-05-09 06:35:14.127000+00:00,2023-05-09T06:35:14.127Z,Android101,Logged In,Deusto,"{""score"":{""raw"":0}}"
861,2023-05-09 06:35:14.176000+00:00,2023-05-09T06:35:14.176Z,iPhone102,Placed,Earth,"{""score"":{""raw"":0}}"
860,2023-05-09 06:35:15.618000+00:00,2023-05-09T06:35:15.618Z,Tablet101,Logged In,Deusto,"{""score"":{""raw"":0}}"
859,2023-05-09 06:35:18.520000+00:00,2023-05-09T06:35:18.520Z,AR4Education,Logged In,Deusto,"{""score"":{""raw"":0}}"
858,2023-05-09 06:35:18.525000+00:00,2023-05-09T06:35:18.525Z,iPhone102,Placed,Earth,"{""score"":{""raw"":0}}"
857,2023-05-09 06:35:21.412000+00:00,2023-05-09T06:35:21.412Z,iPad101,Logged In,Deusto,"{""score"":{""raw"":0}}"
856,2023-05-09 06:35:22.931000+00:00,2023-05-09T06:35:22.931Z,Android101,Placed,Earth,"{""score"":{""raw"":0}}"
855,2023-05-09 06:35:25.150000+00:00,2023-05-09T06:35:25.150Z,Android102,Logged In,Deusto,"{""score"":{""raw"":0}}"
854,2023-05-09 06:35:25.867000+00:00,2023-05-09T06:35:25.867Z,iPhone102,Swiped,Left,"{""score"":{""raw"":0}}"
853,2023-05-09 06:35:26.060000+00:00,2023-05-09T06:35:26.060Z,iPad101,Placed,Earth,"{""score"":{""raw"":0}}"
852,2023-05-09 06:35:26.376000+00:00,2023-05-09T06:35:26.376Z,AR4Education,Placed,Earth,"{""score"":{""raw"":0}}"
851,2023-05-09 06:35:32.361000+00:00,2023-05-09T06:35:32.361Z,Android104,Placed,Earth,"{""score"":{""raw"":0}}"
850,2023-05-09 06:35:33.034000+00:00,2023-05-09T06:35:33.034Z,Tablet102,Logged In,Deusto,"{""score"":{""raw"":0}}"
849,2023-05-09 06:35:35.054000+00:00,2023-05-09T06:35:35.054Z,iPad101,Placed,Earth,"{""score"":{""raw"":0}}"
848,2023-05-09 06:35:37.666000+00:00,2023-05-09T06:35:37.666Z,Iphone 101,Swiped,Right,"{""score"":{""raw"":0}}"
847,2023-05-09 06:35:38.034000+00:00,2023-05-09T06:35:38.034Z,Android104,Swiped,Left,"{""score"":{""raw"":0}}"
846,2023-05-09 06:35:39.755000+00:00,2023-05-09T06:35:39.755Z,Android102,Placed,Earth,"{""score"":{""raw"":0}}"
845,2023-05-09 06:35:39.804000+00:00,2023-05-09T06:35:39.804Z,Android101,Swiped,Right,"{""score"":{""raw"":0}}"
844,2023-05-09 06:35:41.877000+00:00,2023-05-09T06:35:41.877Z,Iphone 101,Swiped,Left,"{""score"":{""raw"":0}}"
843,2023-05-09 06:35:44.299000+00:00,2023-05-09T06:35:44.299Z,Android102,Placed,Earth,"{""score"":{""raw"":0}}"
842,2023-05-09 06:35:46.686000+00:00,2023-05-09T06:35:46.686Z,AR4Education,Placed,Earth,"{""score"":{""raw"":0}}"
841,2023-05-09 06:35:50.257000+00:00,2023-05-09T06:35:50.257Z,Android104,Swiped,Left,"{""score"":{""raw"":0}}"
840,2023-05-09 06:35:56.185000+00:00,2023-05-09T06:35:56.185Z,Tablet101,Placed,Earth,"{""score"":{""raw"":0}}"
839,2023-05-09 06:36:12.077000+00:00,2023-05-09T06:36:12.077Z,Teacher,Started,landmarks,
838,2023-05-09 06:36:12.137000+00:00,2023-05-09T06:36:12.137Z,Teacher,Asked,1/0,
837,2023-05-09 06:36:12.217000+00:00,2023-05-09T06:36:12.217Z,Iphone 101,Swiped,Right,"{""score"":{""raw"":0}}"
836,2023-05-09 06:36:18.682000+00:00,2023-05-09T06:36:18.682Z,Iphone 101,Accepted,0,"{""score"":{""raw"":0}}"
835,2023-05-09 06:36:18.857000+00:00,2023-05-09T06:36:18.857Z,Teacher,Set Turn,Iphone_101,
834,2023-05-09 06:36:24.253000+00:00,2023-05-09T06:36:24.253Z,Iphone 101,Swiped,Left,"{""score"":{""raw"":0}}"
833,2023-05-09 06:36:24.366000+00:00,2023-05-09T06:36:24.366Z,iPad101,Suggested,europe|OK,"{""score"":{""raw"":0}}"
832,2023-05-09 06:36:24.414000+00:00,2023-05-09T06:36:24.414Z,Tablet101,Suggested,europe|OK,"{""score"":{""raw"":0}}"
831,2023-05-09 06:36:28.070000+00:00,2023-05-09T06:36:28.070Z,Android102,Suggested,europe|OK,"{""score"":{""raw"":0}}"
830,2023-05-09 06:36:28.070000+00:00,2023-05-09T06:36:28.070Z,Android101,Suggested,europe|OK,"{""score"":{""raw"":0}}"
829,2023-05-09 06:36:28.081000+00:00,2023-05-09T06:36:28.081Z,AR4Education,Suggested,europe|OK,"{""score"":{""raw"":0}}"
828,2023-05-09 06:36:28.081000+00:00,2023-05-09T06:36:28.081Z,iPhone102,Suggested,europe|OK,"{""score"":{""raw"":0}}"
827,2023-05-09 06:36:29.708000+00:00,2023-05-09T06:36:29.708Z,Tablet102,Placed,Earth,"{""score"":{""raw"":0}}"
826,2023-05-09 06:36:29.983000+00:00,2023-05-09T06:36:29.983Z,Tablet102,Suggested,europe|OK,"{""score"":{""raw"":0}}"
825,2023-05-09 06:36:38.506000+00:00,2023-05-09T06:36:38.506Z,Iphone 101,Placed,"(0.3018512251054238,_0.397751764093481, 0.026064987958001964), (52.70, 4.94)",
824,2023-05-09 06:36:39.584000+00:00,2023-05-09T06:36:39.584Z,Tablet102,Swiped,Left,"{""score"":{""raw"":0}}"
823,2023-05-09 06:36:41.305000+00:00,2023-05-09T06:36:41.305Z,Tablet101,Suggested,,"{""score"":{""raw"":0}}"
822,2023-05-09 06:36:41.640000+00:00,2023-05-09T06:36:41.640Z,iPad101,Suggested,,"{""score"":{""raw"":0}}"
821,2023-05-09 06:36:41.821000+00:00,2023-05-09T06:36:41.821Z,iPhone102,Suggested,,"{""score"":{""raw"":0}}"
820,2023-05-09 06:36:42.422000+00:00,2023-05-09T06:36:42.422Z,Android101,Suggested,,"{""score"":{""raw"":0}}"
819,2023-05-09 06:36:42.431000+00:00,2023-05-09T06:36:42.431Z,Tablet102,Suggested,,"{""score"":{""raw"":0}}"
818,2023-05-09 06:36:42.685000+00:00,2023-05-09T06:36:42.685Z,Android104,Suggested,europe|OK,"{""score"":{""raw"":0}}"
817,2023-05-09 06:36:44.836000+00:00,2023-05-09T06:36:44.836Z,pc010,Suggested,down|,
816,2023-05-09 06:36:46.380000+00:00,2023-05-09T06:36:46.380Z,AR4Education,Suggested,,"{""score"":{""raw"":0}}"
815,2023-05-09 06:36:47.820000+00:00,2023-05-09T06:36:47.820Z,Android104,Suggested,,"{""score"":{""raw"":0}}"
814,2023-05-09 06:36:50.319000+00:00,2023-05-09T06:36:50.319Z,Tablet102,Placed,Earth,"{""score"":{""raw"":0}}"
813,2023-05-09 06:36:51.631000+00:00,2023-05-09T06:36:51.631Z,Iphone 101,Sent,"(0.2650127410888672,_0.42337286472320557, 0.02288396842777729), (52.70, 4.94) 23",
812,2023-05-09 06:36:51.635000+00:00,2023-05-09T06:36:51.635Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Iphone_101"",""name"":""Earth"",""screenshot"":"""",""px"":0.2650127410888672,""py"":0.42337286472320557,""pz"":0.02288396842777729,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.1137520968914032,""ry"":0.27256137132644653,""rz"":0.9548385143280029,""time_left"":23.072195053100586}",
811,2023-05-09 06:36:51.649000+00:00,2023-05-09T06:36:51.649Z,Teacher,Assigned,7.45;Iphone_101,
810,2023-05-09 06:36:54.627000+00:00,2023-05-09T06:36:54.627Z,Teacher,Asked,1/1,
809,2023-05-09 06:37:00.261000+00:00,2023-05-09T06:37:00.261Z,iPhone102,Accepted,1,"{""score"":{""raw"":0}}"
808,2023-05-09 06:37:00.421000+00:00,2023-05-09T06:37:00.421Z,Teacher,Set Turn,iPhone102,
807,2023-05-09 06:37:03.886000+00:00,2023-05-09T06:37:03.886Z,Tablet101,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
