,timestamp,stored,actor,verb,object,result
703,2023-05-10 06:31:30.194000+00:00,2023-05-10T06:31:30.194Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
702,2023-05-10 06:31:32.813000+00:00,2023-05-10T06:31:32.813Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
701,2023-05-10 06:31:33.147000+00:00,2023-05-10T06:31:33.147Z,PC024,Suggested,up|,
700,2023-05-10 06:31:33.628000+00:00,2023-05-10T06:31:33.628Z,PC029,Suggested,down|,
699,2023-05-10 06:31:35.114000+00:00,2023-05-10T06:31:35.114Z,PC011,Suggested,down|,
698,2023-05-10 06:31:35.452000+00:00,2023-05-10T06:31:35.452Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
697,2023-05-10 06:31:35.610000+00:00,2023-05-10T06:31:35.610Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
696,2023-05-10 06:31:36.333000+00:00,2023-05-10T06:31:36.333Z,PC025,Suggested,down|,
695,2023-05-10 06:31:38.615000+00:00,2023-05-10T06:31:38.615Z,PC022,Suggested,up|,
694,2023-05-10 06:31:39.227000+00:00,2023-05-10T06:31:39.227Z,PC026,Suggested,down|,
693,2023-05-10 06:31:40.964000+00:00,2023-05-10T06:31:40.964Z,Android202,Suggested,,"{""score"":{""raw"":0}}"
692,2023-05-10 06:31:41.020000+00:00,2023-05-10T06:31:41.020Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android203"",""name"":""Earth"",""screenshot"":"""",""px"":0.4413676857948303,""py"":-0.12726664543151855,""pz"":0.1974787563085556,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.44912928342819214,""ry"":0.42692312598228455,""rz"":-0.7409847378730774,""time_left"":7.984243869781494}",
691,2023-05-10 06:31:41.035000+00:00,2023-05-10T06:31:41.035Z,Teacher,Assigned,3.8;Android203,
690,2023-05-10 06:31:41.044000+00:00,2023-05-10T06:31:41.044Z,Android203,Sent,"(0.4413676857948303,_-0.12726664543151855, 0.1974787563085556), (-14.29, 24.10) 8",
689,2023-05-10 06:31:44.003000+00:00,2023-05-10T06:31:44.003Z,Teacher,Ended,2/capitals,
688,2023-05-10 06:32:17.505000+00:00,2023-05-10T06:32:17.505Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
687,2023-05-10 06:32:53.131000+00:00,2023-05-10T06:32:53.131Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
686,2023-05-10 06:33:05.579000+00:00,2023-05-10T06:33:05.579Z,Tablet201,Placed,Earth,"{""score"":{""raw"":0}}"
685,2023-05-10 06:33:05.776000+00:00,2023-05-10T06:33:05.776Z,Tablet201,Swiped,Left,"{""score"":{""raw"":0}}"
684,2023-05-10 06:33:07.805000+00:00,2023-05-10T06:33:07.805Z,Tablet201,Placed,Earth,"{""score"":{""raw"":0}}"
683,2023-05-10 06:33:17.911000+00:00,2023-05-10T06:33:17.911Z,Tablet201,Swiped,Right,"{""score"":{""raw"":0}}"
682,2023-05-10 06:33:32.678000+00:00,2023-05-10T06:33:32.678Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
681,2023-05-10 06:33:32.851000+00:00,2023-05-10T06:33:32.851Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
680,2023-05-10 06:33:33.222000+00:00,2023-05-10T06:33:33.222Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
679,2023-05-10 06:33:34.283000+00:00,2023-05-10T06:33:34.283Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
678,2023-05-10 06:33:34.454000+00:00,2023-05-10T06:33:34.454Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
677,2023-05-10 06:33:43.793000+00:00,2023-05-10T06:33:43.793Z,Teacher,Started,landmarks,
676,2023-05-10 06:33:43.797000+00:00,2023-05-10T06:33:43.797Z,Teacher,Asked,1/0,
675,2023-05-10 06:33:45.827000+00:00,2023-05-10T06:33:45.827Z,Teacher,Set Turn,Android204,
674,2023-05-10 06:33:46.117000+00:00,2023-05-10T06:33:46.117Z,Android204,Accepted,0,"{""score"":{""raw"":0}}"
673,2023-05-10 06:33:49.066000+00:00,2023-05-10T06:33:49.066Z,PC011,Suggested,africa|NOK,
672,2023-05-10 06:33:49.473000+00:00,2023-05-10T06:33:49.473Z,PC028,Suggested,europe|OK,
671,2023-05-10 06:33:49.752000+00:00,2023-05-10T06:33:49.752Z,PC029,Suggested,europe|OK,
670,2023-05-10 06:33:50.498000+00:00,2023-05-10T06:33:50.498Z,PC026,Suggested,europe|OK,
669,2023-05-10 06:33:50.591000+00:00,2023-05-10T06:33:50.591Z,PC024,Suggested,europe|OK,
668,2023-05-10 06:33:51.634000+00:00,2023-05-10T06:33:51.634Z,Android201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
667,2023-05-10 06:33:51.905000+00:00,2023-05-10T06:33:51.905Z,Iphone202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
666,2023-05-10 06:33:52.295000+00:00,2023-05-10T06:33:52.295Z,Tablet202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
665,2023-05-10 06:33:52.615000+00:00,2023-05-10T06:33:52.615Z,Android203,Suggested,europe|OK,"{""score"":{""raw"":0}}"
664,2023-05-10 06:33:52.808000+00:00,2023-05-10T06:33:52.808Z,PC022,Suggested,europe|OK,
663,2023-05-10 06:33:53.325000+00:00,2023-05-10T06:33:53.325Z,PC023,Suggested,africa|NOK,
662,2023-05-10 06:33:54.414000+00:00,2023-05-10T06:33:54.414Z,iPhone201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
661,2023-05-10 06:33:55.573000+00:00,2023-05-10T06:33:55.573Z,PC025,Suggested,africa|NOK,
660,2023-05-10 06:33:57.709000+00:00,2023-05-10T06:33:57.709Z,Android204,Placed,"(0.32644724516087703,_0.37803411639342216, 0.022855927041736602), (49.12, 4.00)",
659,2023-05-10 06:33:58.536000+00:00,2023-05-10T06:33:58.536Z,PC026,Suggested,up|,
658,2023-05-10 06:33:59.602000+00:00,2023-05-10T06:33:59.602Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android204"",""name"":""Earth"",""screenshot"":"""",""px"":0.29123184084892273,""py"":0.4059165418148041,""pz"":0.020390350371599197,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9194324612617493,""ry"":0.03616528958082199,""rz"":0.3817720413208008,""time_left"":28.703779220581055}",
657,2023-05-10 06:33:59.602000+00:00,2023-05-10T06:33:59.602Z,Android204,Sent,"(0.29123184084892273,_0.4059165418148041, 0.020390350371599197), (49.12, 4.00) 29",
656,2023-05-10 06:33:59.613000+00:00,2023-05-10T06:33:59.613Z,Teacher,Assigned,9.15;Android204,
655,2023-05-10 06:33:59.666000+00:00,2023-05-10T06:33:59.666Z,Android202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
654,2023-05-10 06:34:02.560000+00:00,2023-05-10T06:34:02.560Z,Teacher,Asked,1/1,
653,2023-05-10 06:34:03.055000+00:00,2023-05-10T06:34:03.055Z,Tablet201,Swiped,Right,"{""score"":{""raw"":0}}"
652,2023-05-10 06:34:06.771000+00:00,2023-05-10T06:34:06.771Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
651,2023-05-10 06:34:07.163000+00:00,2023-05-10T06:34:07.163Z,Tablet201,Accepted,1,"{""score"":{""raw"":0}}"
650,2023-05-10 06:34:07.433000+00:00,2023-05-10T06:34:07.433Z,Teacher,Set Turn,Tablet201,
649,2023-05-10 06:34:09.651000+00:00,2023-05-10T06:34:09.651Z,Tablet202,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
648,2023-05-10 06:34:09.769000+00:00,2023-05-10T06:34:09.769Z,PC011,Suggested,europe|NOK,
647,2023-05-10 06:34:09.861000+00:00,2023-05-10T06:34:09.861Z,iPad202,Suggested,europe|NOK,"{""score"":{""raw"":0}}"
646,2023-05-10 06:34:10.239000+00:00,2023-05-10T06:34:10.239Z,PC025,Suggested,oceania|OK,
645,2023-05-10 06:34:10.830000+00:00,2023-05-10T06:34:10.830Z,Android201,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
644,2023-05-10 06:34:11.005000+00:00,2023-05-10T06:34:11.005Z,PC028,Suggested,oceania|OK,
643,2023-05-10 06:34:11.785000+00:00,2023-05-10T06:34:11.785Z,Android204,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
642,2023-05-10 06:34:11.908000+00:00,2023-05-10T06:34:11.908Z,Android203,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
641,2023-05-10 06:34:12.193000+00:00,2023-05-10T06:34:12.193Z,PC029,Suggested,oceania|OK,
640,2023-05-10 06:34:12.592000+00:00,2023-05-10T06:34:12.592Z,PC022,Suggested,oceania|OK,
639,2023-05-10 06:34:12.795000+00:00,2023-05-10T06:34:12.795Z,PC026,Suggested,oceania|OK,
638,2023-05-10 06:34:12.965000+00:00,2023-05-10T06:34:12.965Z,PC021,Suggested,oceania|OK,
637,2023-05-10 06:34:14.012000+00:00,2023-05-10T06:34:14.012Z,PC024,Suggested,oceania|OK,
636,2023-05-10 06:34:15.080000+00:00,2023-05-10T06:34:15.080Z,iPhone201,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
635,2023-05-10 06:34:18.072000+00:00,2023-05-10T06:34:18.072Z,Android202,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
634,2023-05-10 06:34:22.598000+00:00,2023-05-10T06:34:22.598Z,PC023,Suggested,oceania|OK,
633,2023-05-10 06:34:26.221000+00:00,2023-05-10T06:34:26.221Z,Tablet201,Placed,Earth,"{""score"":{""raw"":0}}"
632,2023-05-10 06:34:29.938000+00:00,2023-05-10T06:34:29.938Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
631,2023-05-10 06:34:34.409000+00:00,2023-05-10T06:34:34.409Z,Iphone202,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
630,2023-05-10 06:34:38.006000+00:00,2023-05-10T06:34:38.006Z,Tablet201,Placed,"(-0.33101209875221094,_-0.27538581556257763, 0.2541527837142305), (-33.42, 142.48)",
629,2023-05-10 06:34:39.655000+00:00,2023-05-10T06:34:39.655Z,Tablet201,Sent,"(-0.32657763361930847,_-0.28367674350738525, 0.2507479786872864), (-33.42, 142.48) 10",
628,2023-05-10 06:34:39.655000+00:00,2023-05-10T06:34:39.655Z,Teacher,Assigned,4.75;Tablet201,
627,2023-05-10 06:34:39.663000+00:00,2023-05-10T06:34:39.663Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet201"",""name"":""Earth"",""screenshot"":"""",""px"":-0.32657763361930847,""py"":-0.28367674350738525,""pz"":0.2507479786872864,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.37634801864624023,""ry"":-0.18848514556884766,""rz"":-0.9037001729011536,""time_left"":9.600022315979004}",
626,2023-05-10 06:34:42.675000+00:00,2023-05-10T06:34:42.675Z,Teacher,Asked,1/2,
625,2023-05-10 06:34:43.573000+00:00,2023-05-10T06:34:43.573Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
624,2023-05-10 06:34:47.775000+00:00,2023-05-10T06:34:47.775Z,iPhone201,Accepted,2,"{""score"":{""raw"":0}}"
623,2023-05-10 06:34:48.106000+00:00,2023-05-10T06:34:48.106Z,Teacher,Set Turn,iPhone201,
622,2023-05-10 06:34:49.925000+00:00,2023-05-10T06:34:49.925Z,PC023,Suggested,asia|NOK,
621,2023-05-10 06:34:50.226000+00:00,2023-05-10T06:34:50.226Z,Tablet202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
620,2023-05-10 06:34:51.086000+00:00,2023-05-10T06:34:51.086Z,PC022,Suggested,europe|OK,
619,2023-05-10 06:34:51.397000+00:00,2023-05-10T06:34:51.397Z,Android201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
618,2023-05-10 06:34:51.714000+00:00,2023-05-10T06:34:51.714Z,PC029,Suggested,europe|OK,
617,2023-05-10 06:34:52.252000+00:00,2023-05-10T06:34:52.252Z,PC028,Suggested,europe|OK,
616,2023-05-10 06:34:52.272000+00:00,2023-05-10T06:34:52.272Z,PC021,Suggested,europe|OK,
615,2023-05-10 06:34:52.653000+00:00,2023-05-10T06:34:52.653Z,PC011,Suggested,south-america|NOK,
614,2023-05-10 06:34:52.899000+00:00,2023-05-10T06:34:52.899Z,PC024,Suggested,europe|OK,
613,2023-05-10 06:34:53.140000+00:00,2023-05-10T06:34:53.140Z,iPad202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
612,2023-05-10 06:34:53.314000+00:00,2023-05-10T06:34:53.314Z,Iphone202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
611,2023-05-10 06:34:53.328000+00:00,2023-05-10T06:34:53.328Z,Android203,Suggested,europe|OK,"{""score"":{""raw"":0}}"
610,2023-05-10 06:34:53.698000+00:00,2023-05-10T06:34:53.698Z,Android204,Suggested,europe|OK,"{""score"":{""raw"":0}}"
609,2023-05-10 06:34:53.869000+00:00,2023-05-10T06:34:53.869Z,PC025,Suggested,south-america|NOK,
608,2023-05-10 06:34:54.470000+00:00,2023-05-10T06:34:54.470Z,Android202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
607,2023-05-10 06:34:56.140000+00:00,2023-05-10T06:34:56.140Z,iPhone201,Placed,"(0.35931591417931713,_0.3343689872446344, 0.09533882592785754), (41.97, 14.86)",
606,2023-05-10 06:34:57.832000+00:00,2023-05-10T06:34:57.832Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
605,2023-05-10 06:34:58.023000+00:00,2023-05-10T06:34:58.023Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
604,2023-05-10 06:34:58.181000+00:00,2023-05-10T06:34:58.181Z,PC029,Suggested,up|,
603,2023-05-10 06:34:58.343000+00:00,2023-05-10T06:34:58.343Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
602,2023-05-10 06:34:58.673000+00:00,2023-05-10T06:34:58.673Z,Android202,Suggested,,"{""score"":{""raw"":0}}"
601,2023-05-10 06:34:58.842000+00:00,2023-05-10T06:34:58.842Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
600,2023-05-10 06:34:58.925000+00:00,2023-05-10T06:34:58.925Z,PC024,Suggested,up|,
599,2023-05-10 06:34:58.964000+00:00,2023-05-10T06:34:58.964Z,PC028,Suggested,up|,
598,2023-05-10 06:34:59.592000+00:00,2023-05-10T06:34:59.592Z,iPhone201,Sent,"(0.3358314037322998,_0.3595513105392456, 0.08910758048295975), (41.97, 14.86) 32",
597,2023-05-10 06:34:59.599000+00:00,2023-05-10T06:34:59.599Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPhone201"",""name"":""Earth"",""screenshot"":"""",""px"":0.3358314037322998,""py"":0.3595513105392456,""pz"":0.08910758048295975,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9359878301620483,""ry"":-0.02828230895102024,""rz"":-0.34226441383361816,""time_left"":32.088809967041016}",
596,2023-05-10 06:34:59.612000+00:00,2023-05-10T06:34:59.612Z,Teacher,Assigned,9.15;iPhone201,
595,2023-05-10 06:35:00.494000+00:00,2023-05-10T06:35:00.494Z,Tablet201,Placed,Earth,"{""score"":{""raw"":0}}"
594,2023-05-10 06:35:02.718000+00:00,2023-05-10T06:35:02.718Z,Teacher,Asked,1/3,
593,2023-05-10 06:35:02.787000+00:00,2023-05-10T06:35:02.787Z,Android203,Swiped,Left,"{""score"":{""raw"":0}}"
592,2023-05-10 06:35:02.951000+00:00,2023-05-10T06:35:02.951Z,Tablet201,Placed,Earth,"{""score"":{""raw"":0}}"
591,2023-05-10 06:35:04.826000+00:00,2023-05-10T06:35:04.826Z,Tablet201,Swiped,Right,"{""score"":{""raw"":0}}"
590,2023-05-10 06:35:06.069000+00:00,2023-05-10T06:35:06.069Z,iPad202,Accepted,3,"{""score"":{""raw"":0}}"
589,2023-05-10 06:35:06.248000+00:00,2023-05-10T06:35:06.248Z,Teacher,Set Turn,iPad202,
588,2023-05-10 06:35:09.045000+00:00,2023-05-10T06:35:09.045Z,PC011,Suggested,oceania|NOK,
587,2023-05-10 06:35:09.884000+00:00,2023-05-10T06:35:09.884Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
586,2023-05-10 06:35:10.324000+00:00,2023-05-10T06:35:10.324Z,PC029,Suggested,europe|NOK,
585,2023-05-10 06:35:10.454000+00:00,2023-05-10T06:35:10.454Z,Android204,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
584,2023-05-10 06:35:11.173000+00:00,2023-05-10T06:35:11.173Z,Iphone202,Suggested,europe|NOK,"{""score"":{""raw"":0}}"
583,2023-05-10 06:35:11.436000+00:00,2023-05-10T06:35:11.436Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
582,2023-05-10 06:35:11.630000+00:00,2023-05-10T06:35:11.630Z,Android201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
581,2023-05-10 06:35:11.966000+00:00,2023-05-10T06:35:11.966Z,PC024,Suggested,north-america|OK,
580,2023-05-10 06:35:12.063000+00:00,2023-05-10T06:35:12.063Z,Tablet201,Swiped,Right,"{""score"":{""raw"":0}}"
579,2023-05-10 06:35:12.067000+00:00,2023-05-10T06:35:12.067Z,Android203,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
578,2023-05-10 06:35:12.316000+00:00,2023-05-10T06:35:12.316Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
577,2023-05-10 06:35:12.530000+00:00,2023-05-10T06:35:12.530Z,PC022,Suggested,north-america|OK,
576,2023-05-10 06:35:12.759000+00:00,2023-05-10T06:35:12.759Z,Tablet202,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
575,2023-05-10 06:35:13.160000+00:00,2023-05-10T06:35:13.160Z,PC026,Suggested,north-america|OK,
574,2023-05-10 06:35:13.370000+00:00,2023-05-10T06:35:13.370Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
573,2023-05-10 06:35:13.750000+00:00,2023-05-10T06:35:13.750Z,PC028,Suggested,north-america|OK,
572,2023-05-10 06:35:13.863000+00:00,2023-05-10T06:35:13.863Z,Android202,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
571,2023-05-10 06:35:14.470000+00:00,2023-05-10T06:35:14.470Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
570,2023-05-10 06:35:17.508000+00:00,2023-05-10T06:35:17.508Z,iPhone201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
569,2023-05-10 06:35:17.932000+00:00,2023-05-10T06:35:17.932Z,PC023,Suggested,south-america|NOK,
568,2023-05-10 06:35:19.333000+00:00,2023-05-10T06:35:19.333Z,PC025,Suggested,africa|NOK,
567,2023-05-10 06:35:19.541000+00:00,2023-05-10T06:35:19.541Z,PC021,Suggested,north-america|OK,
566,2023-05-10 06:35:42.241000+00:00,2023-05-10T06:35:42.241Z,iPad202,Placed,"(0.09655167258952073,_0.31779381640617493, -0.37374439255446257), (39.46, -75.52)",
565,2023-05-10 06:35:43.519000+00:00,2023-05-10T06:35:43.519Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
564,2023-05-10 06:35:44.537000+00:00,2023-05-10T06:35:44.537Z,PC029,Suggested,up|,
563,2023-05-10 06:35:44.607000+00:00,2023-05-10T06:35:44.607Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
562,2023-05-10 06:35:44.998000+00:00,2023-05-10T06:35:44.998Z,PC025,Suggested,up|,
561,2023-05-10 06:35:45.740000+00:00,2023-05-10T06:35:45.740Z,PC011,Suggested,down|,
560,2023-05-10 06:35:45.789000+00:00,2023-05-10T06:35:45.789Z,PC028,Suggested,up|,
559,2023-05-10 06:35:46.409000+00:00,2023-05-10T06:35:46.409Z,iPad202,Sent,"(0.09329576790332794,_0.3329760730266571, -0.36114102602005005), (39.46, -75.52) 6",
558,2023-05-10 06:35:46.418000+00:00,2023-05-10T06:35:46.418Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
557,2023-05-10 06:35:46.440000+00:00,2023-05-10T06:35:46.440Z,Teacher,Assigned,8.2;iPad202,
556,2023-05-10 06:35:46.447000+00:00,2023-05-10T06:35:46.447Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPad202"",""name"":""Earth"",""screenshot"":"""",""px"":0.09329576790332794,""py"":0.3329760730266571,""pz"":-0.36114102602005005,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.7353319525718689,""ry"":-0.23277083039283752,""rz"":-0.5575477480888367,""time_left"":5.9698805809021}",
555,2023-05-10 06:35:49.514000+00:00,2023-05-10T06:35:49.514Z,Teacher,Asked,1/4,
554,2023-05-10 06:35:52.590000+00:00,2023-05-10T06:35:52.590Z,Android201,Accepted,4,"{""score"":{""raw"":0}}"
553,2023-05-10 06:35:52.733000+00:00,2023-05-10T06:35:52.733Z,Teacher,Set Turn,Android201,
552,2023-05-10 06:35:56.871000+00:00,2023-05-10T06:35:56.871Z,Tablet202,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
551,2023-05-10 06:35:57.443000+00:00,2023-05-10T06:35:57.443Z,Android204,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
550,2023-05-10 06:35:59.591000+00:00,2023-05-10T06:35:59.591Z,iPhone201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
549,2023-05-10 06:36:00.051000+00:00,2023-05-10T06:36:00.051Z,PC025,Suggested,south-america|NOK,
548,2023-05-10 06:36:01.059000+00:00,2023-05-10T06:36:01.059Z,PC028,Suggested,north-america|OK,
547,2023-05-10 06:36:01.153000+00:00,2023-05-10T06:36:01.153Z,PC022,Suggested,africa|NOK,
546,2023-05-10 06:36:01.251000+00:00,2023-05-10T06:36:01.251Z,iPad202,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
545,2023-05-10 06:36:01.642000+00:00,2023-05-10T06:36:01.642Z,Iphone202,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
544,2023-05-10 06:36:02.597000+00:00,2023-05-10T06:36:02.597Z,PC024,Suggested,north-america|OK,
543,2023-05-10 06:36:03.582000+00:00,2023-05-10T06:36:03.582Z,Android202,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
542,2023-05-10 06:36:04.703000+00:00,2023-05-10T06:36:04.703Z,PC011,Suggested,antarctica|NOK,
541,2023-05-10 06:36:05.502000+00:00,2023-05-10T06:36:05.502Z,PC026,Suggested,north-america|OK,
540,2023-05-10 06:36:05.548000+00:00,2023-05-10T06:36:05.548Z,PC029,Suggested,north-america|OK,
539,2023-05-10 06:36:07.762000+00:00,2023-05-10T06:36:07.762Z,PC021,Suggested,antarctica|NOK,
538,2023-05-10 06:36:08.845000+00:00,2023-05-10T06:36:08.845Z,Android203,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
537,2023-05-10 06:36:11.157000+00:00,2023-05-10T06:36:11.157Z,PC023,Suggested,oceania|NOK,
536,2023-05-10 06:36:17.684000+00:00,2023-05-10T06:36:17.684Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
535,2023-05-10 06:36:18.726000+00:00,2023-05-10T06:36:18.726Z,Android201,Placed,"(0.03914453358650242,_0.33727796683203315, -0.3670308902244288), (42.42, -83.91)",
534,2023-05-10 06:36:21.211000+00:00,2023-05-10T06:36:21.211Z,PC028,Suggested,up|,
533,2023-05-10 06:36:21.226000+00:00,2023-05-10T06:36:21.226Z,PC023,Suggested,up|,
532,2023-05-10 06:36:21.590000+00:00,2023-05-10T06:36:21.590Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
531,2023-05-10 06:36:21.784000+00:00,2023-05-10T06:36:21.784Z,PC011,Suggested,down|,
530,2023-05-10 06:36:21.892000+00:00,2023-05-10T06:36:21.892Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
529,2023-05-10 06:36:22.160000+00:00,2023-05-10T06:36:22.160Z,PC029,Suggested,down|,
528,2023-05-10 06:36:24.565000+00:00,2023-05-10T06:36:24.565Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
527,2023-05-10 06:36:24.811000+00:00,2023-05-10T06:36:24.811Z,iPhone201,Suggested,,"{""score"":{""raw"":0}}"
526,2023-05-10 06:36:24.991000+00:00,2023-05-10T06:36:24.991Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
525,2023-05-10 06:36:27.004000+00:00,2023-05-10T06:36:27.004Z,PC022,Suggested,up|,
524,2023-05-10 06:36:28.670000+00:00,2023-05-10T06:36:28.670Z,PC026,Suggested,up|,
523,2023-05-10 06:36:31.579000+00:00,2023-05-10T06:36:31.579Z,PC025,Suggested,up|,
522,2023-05-10 06:36:32.357000+00:00,2023-05-10T06:36:32.357Z,PC024,Suggested,up|,
521,2023-05-10 06:36:33.761000+00:00,2023-05-10T06:36:33.761Z,Tablet201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
520,2023-05-10 06:36:35.187000+00:00,2023-05-10T06:36:35.187Z,Android203,Suggested,,"{""score"":{""raw"":0}}"
519,2023-05-10 06:36:35.993000+00:00,2023-05-10T06:36:35.993Z,Android201,Canceled,"(0.03914453358650242,_0.33727796683203315, -0.3670308902244288), (42.42, -83.91)",
518,2023-05-10 06:36:47.229000+00:00,2023-05-10T06:36:47.229Z,Android201,Placed,"(0.02913275918159825,_0.34080183776572487, -0.3646991741292216), (42.97, -85.43)",
517,2023-05-10 06:36:48.468000+00:00,2023-05-10T06:36:48.468Z,PC011,Suggested,down|,
516,2023-05-10 06:36:48.571000+00:00,2023-05-10T06:36:48.571Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
515,2023-05-10 06:36:48.896000+00:00,2023-05-10T06:36:48.896Z,Android201,Sent,"(0.027163349092006683,_0.3655565679073334, -0.3400450646877289), (42.97, -85.43) 8",
514,2023-05-10 06:36:48.908000+00:00,2023-05-10T06:36:48.908Z,Teacher,Assigned,5.8;Android201,
513,2023-05-10 06:36:48.911000+00:00,2023-05-10T06:36:48.911Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android201"",""name"":""Earth"",""screenshot"":"""",""px"":0.027163349092006683,""py"":0.3655565679073334,""pz"":-0.3400450646877289,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9934059977531433,""ry"":-0.005944755859673023,""rz"":-0.060916271060705185,""time_left"":8.12207317352295}",
512,2023-05-10 06:36:51.926000+00:00,2023-05-10T06:36:51.926Z,Teacher,Asked,1/5,
511,2023-05-10 06:36:54.370000+00:00,2023-05-10T06:36:54.370Z,Android204,Swiped,Right,"{""score"":{""raw"":0}}"
510,2023-05-10 06:36:58.966000+00:00,2023-05-10T06:36:58.966Z,Android202,Accepted,5,"{""score"":{""raw"":0}}"
509,2023-05-10 06:36:59.211000+00:00,2023-05-10T06:36:59.211Z,Teacher,Set Turn,Android202,
508,2023-05-10 06:37:02.916000+00:00,2023-05-10T06:37:02.916Z,PC025,Suggested,antarctica|NOK,
507,2023-05-10 06:37:03.410000+00:00,2023-05-10T06:37:03.410Z,Android204,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
506,2023-05-10 06:37:03.651000+00:00,2023-05-10T06:37:03.651Z,Tablet202,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
505,2023-05-10 06:37:04.715000+00:00,2023-05-10T06:37:04.715Z,iPhone201,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
